time,us,acc
15:53:27.124,79688200,37.21
15:53:27.157,79720224,37.25
15:53:27.191,79752252,36.42
15:53:27.224,79784280,38.53
15:53:27.258,79816308,33.30
15:53:27.294,79848320,34.32
15:53:27.329,79880332,34.76
15:53:27.329,79912372,39.70
15:53:27.367,79944396,38.66
15:53:27.402,79976420,37.52
15:53:27.440,80008440,42.02
15:53:27.475,80040476,36.66
15:53:27.508,80072496,35.13
15:53:27.546,80104516,38.80
15:53:27.583,80136540,37.03
15:53:27.617,80168576,36.27
15:53:27.654,80200596,38.81
15:53:27.654,80232612,38.49
15:53:27.692,80264632,37.69
15:53:27.729,80296652,36.97
15:53:27.767,80328680,40.08
15:53:27.805,80360708,36.85
15:53:27.839,80392736,36.72
15:53:27.877,80424760,33.84
15:53:27.877,80456784,39.40
15:53:27.913,80488800,37.40
15:53:27.949,80520836,36.23
15:53:27.987,80552852,33.74
15:53:28.023,80584876,42.29
15:53:28.061,80616904,37.32
15:53:28.096,80648924,41.66
15:53:28.134,80680956,39.97
15:53:28.134,80712992,38.79
15:53:28.167,80745028,40.66
15:53:28.205,80777052,36.67
15:53:28.242,80809068,33.54
15:53:28.281,80841104,37.46
15:53:28.317,80873124,36.72
15:53:28.351,80905132,38.28
15:53:28.385,80937156,37.73
15:53:28.421,80969168,38.61
15:53:28.421,81001192,41.53
15:53:28.456,81033224,38.13
15:53:28.492,81065244,34.86
15:53:28.529,81097288,38.98
15:53:28.567,81129320,36.29
15:53:28.604,81161336,34.90
15:53:28.637,81193372,38.96
15:53:28.673,81225388,39.01
15:53:28.710,81257408,36.39
15:53:28.710,81289428,36.46
15:53:28.747,81321460,37.11
15:53:28.783,81353480,36.15
15:53:28.821,81385504,34.57
15:53:28.857,81417524,39.03
15:53:28.894,81449548,39.38
15:53:28.932,81481572,39.17
15:53:28.967,81513596,35.79
15:53:28.967,81545620,37.08
15:53:29.005,81577648,38.59
15:53:29.043,81609680,33.00
15:53:29.076,81641696,41.40
15:53:29.111,81673708,38.27
15:53:29.149,81705744,40.57
15:53:29.182,81737772,37.40
15:53:29.220,81769784,36.87
15:53:29.220,81801812,35.44
15:53:29.255,81833836,38.22
15:53:29.293,81865852,39.53
15:53:29.329,81897888,32.36
15:53:29.367,81929912,34.94
15:53:29.404,81961940,38.47
15:53:29.438,81993968,35.43
15:53:29.474,82025988,37.30
15:53:29.509,82058004,36.56
15:53:29.543,82090020,36.29
15:53:29.543,82122040,38.38
15:53:29.579,82154072,35.34
15:53:29.613,82186092,40.32
15:53:29.650,82218104,37.01
15:53:29.687,82250140,35.13
15:53:29.722,82282156,37.42
15:53:29.760,82314172,40.67
15:53:29.794,82346192,37.98
15:53:29.827,82378232,39.29
15:53:29.862,82410260,39.84
15:53:29.862,82442292,39.08
15:53:29.901,82474312,35.43
15:53:29.938,82506344,39.71
15:53:29.972,82538372,34.06
15:53:30.009,82570392,37.71
15:53:30.045,82602432,36.44
15:53:30.082,82634452,39.96
15:53:30.116,82666476,41.21
15:53:30.116,82698492,36.82
15:53:30.151,82730508,38.08
15:53:30.186,82762544,37.92
15:53:30.223,82794568,35.76
15:53:30.258,82826604,34.58
15:53:30.294,82858624,37.99
15:53:30.332,82890648,36.12
15:53:30.370,82922668,39.47
15:53:30.404,82954704,35.34
15:53:30.437,82986724,34.83
15:53:30.437,83018748,37.84
15:53:30.475,83050780,39.83
15:53:30.510,83082820,41.69
15:53:30.543,83114848,32.13
15:53:30.577,83146860,40.34
15:53:30.612,83178884,32.90
15:53:30.649,83210904,38.04
15:53:30.687,83242928,39.08
15:53:30.724,83274952,37.99
15:53:30.757,83306976,38.49
15:53:30.791,83339004,37.28
15:53:30.829,83371028,39.33
15:53:30.829,83403052,38.90
15:53:30.865,83435088,37.42
15:53:30.901,83467108,36.86
15:53:30.938,83499128,38.99
15:53:30.976,83531176,40.38
15:53:31.010,83563200,33.72
15:53:31.047,83595216,35.85
15:53:31.047,83627244,36.30
15:53:31.083,83659268,35.52
15:53:31.117,83691284,37.37
15:53:31.150,83723308,40.39
15:53:31.189,83755328,38.62
15:53:31.225,83787356,40.34
15:53:31.263,83819376,37.13
15:53:31.301,83851388,39.37
15:53:31.336,83883420,37.99
15:53:31.336,83915444,39.26
15:53:31.372,83947468,32.04
15:53:31.409,83979488,37.73
15:53:31.444,84011512,34.94
15:53:31.482,84043532,36.59
15:53:31.517,84075552,37.62
15:53:31.551,84107580,37.16
15:53:31.589,84139608,39.61
15:53:31.624,84171624,36.71
15:53:31.624,84203648,34.63
15:53:31.662,84235672,35.90
15:53:31.700,84267704,38.48
15:53:31.738,84299732,37.12
15:53:31.776,84331752,34.13
15:53:31.814,84363780,34.82
15:53:31.851,84395796,38.36
15:53:31.851,84427816,35.69
15:53:31.889,84459836,33.37
15:53:31.926,84491864,37.70
15:53:31.964,84523884,34.94
15:53:32.001,84555904,37.33
15:53:32.037,84587948,36.31
15:53:32.073,84619976,38.00
15:53:32.073,84652008,36.56
15:53:32.108,84684036,34.99
15:53:32.146,84716068,40.67
15:53:32.184,84748080,37.27
15:53:32.222,84780096,38.60
15:53:32.259,84812128,39.50
15:53:32.297,84844160,43.03
15:53:32.297,84876176,38.17
15:53:32.334,84908192,38.13
15:53:32.371,84940220,38.77
15:53:32.404,84972252,38.41
15:53:32.439,85004276,36.11
15:53:32.477,85036300,38.86
15:53:32.510,85068332,36.32
15:53:32.544,85100344,38.08
15:53:32.582,85132364,38.32
15:53:32.619,85164380,34.88
15:53:32.619,85196408,38.03
15:53:32.656,85228436,34.80
15:53:32.692,85260464,31.25
15:53:32.727,85292480,32.56
15:53:32.762,85324504,41.50
15:53:32.798,85356528,36.06
15:53:32.833,85388552,38.81
15:53:32.869,85420576,36.94
15:53:32.905,85452600,38.53
15:53:32.938,85484616,36.71
15:53:32.938,85516648,38.30
15:53:32.976,85548672,37.82
15:53:33.014,85580688,38.20
15:53:33.051,85612724,35.67
15:53:33.085,85644760,35.24
15:53:33.121,85676780,35.80
15:53:33.155,85708796,35.10
15:53:33.191,85740824,37.71
15:53:33.191,85772860,37.86
15:53:33.229,85804884,37.52
15:53:33.264,85836912,37.89
15:53:33.301,85868944,40.76
15:53:33.335,85900968,34.23
15:53:33.372,85932992,34.80
15:53:33.409,85965016,37.86
15:53:33.446,85997036,38.72
15:53:33.481,86029060,38.47
15:53:33.518,86061092,37.28
15:53:33.518,86093108,35.71
15:53:33.555,86125140,37.34
15:53:33.593,86157168,39.33
15:53:33.629,86189196,33.30
15:53:33.667,86221220,34.24
15:53:33.701,86253240,35.30
15:53:33.736,86285264,37.62
15:53:33.773,86317292,38.10
15:53:33.773,86349312,35.05
15:53:33.811,86381332,35.47
15:53:33.846,86413368,38.64
15:53:33.883,86445412,35.00
15:53:33.921,86477440,35.04
15:53:33.954,86509464,38.24
15:53:33.992,86541492,38.27
15:53:34.030,86573512,38.45
15:53:34.030,86605544,35.94
15:53:34.068,86637580,37.12
15:53:34.101,86669592,38.17
15:53:34.135,86701636,38.60
15:53:34.172,86733644,33.54
15:53:34.206,86765664,39.87
15:53:34.243,86797700,41.02
15:53:34.278,86829700,34.59
15:53:34.316,86861728,35.71
15:53:34.316,86893756,40.62
15:53:34.352,86925772,37.59
15:53:34.386,86957800,42.31
15:53:34.420,86989812,36.09
15:53:34.457,87021840,38.98
15:53:34.496,87053868,36.44
15:53:34.530,87085896,40.87
15:53:34.568,87117916,34.71
15:53:34.606,87149936,34.25
15:53:34.606,87181952,38.55
15:53:34.640,87213984,35.99
15:53:34.677,87246012,35.10
15:53:34.712,87278036,36.57
15:53:34.749,87310056,31.09
15:53:34.783,87342088,40.73
15:53:34.817,87374104,41.15
15:53:34.853,87406136,37.60
15:53:34.891,87438164,39.18
15:53:34.924,87470196,38.87
15:53:34.961,87502240,32.71
15:53:34.961,87534268,37.36
15:53:34.997,87566292,32.52
15:53:35.035,87598312,40.74
15:53:35.073,87630340,35.08
15:53:35.111,87662356,34.92
15:53:35.146,87694384,40.76
15:53:35.183,87726404,36.61
15:53:35.183,87758428,33.21
15:53:35.220,87790456,39.45
15:53:35.257,87822484,33.39
15:53:35.290,87854508,33.11
15:53:35.327,87886524,38.67
15:53:35.365,87918560,38.01
15:53:35.402,87950580,36.62
15:53:35.440,87982604,41.06
15:53:35.440,88014616,39.11
15:53:35.477,88046636,38.46
15:53:35.512,88078672,39.54
15:53:35.546,88110700,37.41
15:53:35.583,88142708,33.46
15:53:35.621,88174728,35.81
15:53:35.658,88206756,36.45
15:53:35.692,88238780,38.16
15:53:35.726,88270808,34.59
15:53:35.764,88302836,37.28
15:53:35.764,88334864,38.41
15:53:35.800,88366888,38.17
15:53:35.838,88398920,38.05
15:53:35.875,88430940,37.37
15:53:35.912,88462968,41.30
15:53:35.946,88494980,35.13
15:53:35.983,88526996,37.57
15:53:35.983,88559024,35.38
15:53:36.017,88591036,38.26
15:53:36.054,88623044,35.51
15:53:36.089,88655068,38.12
15:53:36.127,88687104,34.67
15:53:36.163,88719128,42.09
15:53:36.198,88751160,37.00
15:53:36.235,88783168,34.64
15:53:36.271,88815200,34.35
15:53:36.308,88847228,37.75
15:53:36.308,88879252,38.15
15:53:36.345,88911284,36.37
15:53:36.383,88943304,36.95
15:53:36.421,88975324,37.39
15:53:36.456,89007356,41.36
15:53:36.490,89039388,36.18
15:53:36.524,89071404,40.68
15:53:36.561,89103428,37.15
15:53:36.561,89135456,39.59
15:53:36.597,89167480,34.86
15:53:36.634,89199504,40.62
15:53:36.671,89231516,38.77
15:53:36.705,89263556,38.15
15:53:36.738,89295572,38.16
15:53:36.775,89327596,39.24
15:53:36.813,89359620,37.56
15:53:36.850,89391640,39.91
15:53:36.850,89423660,34.67
15:53:36.888,89455684,36.64
15:53:36.926,89487708,39.67
15:53:36.964,89519736,38.25
15:53:37.002,89551756,39.57
15:53:37.037,89583788,38.34
15:53:37.073,89615816,32.87
15:53:37.073,89647844,35.66
15:53:37.110,89679868,39.87
15:53:37.148,89711892,38.14
15:53:37.181,89743912,37.70
15:53:37.216,89775936,38.00
15:53:37.252,89807968,37.92
15:53:37.290,89840004,37.37
15:53:37.323,89872028,35.13
15:53:37.356,89904048,42.07
15:53:37.389,89936072,37.59
15:53:37.389,89968100,42.59
15:53:37.427,90000120,36.67
15:53:37.464,90032144,37.02
15:53:37.500,90064168,36.75
15:53:37.534,90096200,38.54
15:53:37.569,90128224,38.09
15:53:37.605,90160256,35.10
15:53:37.646,90192284,35.14
15:53:37.680,90224300,37.95
15:53:37.713,90256336,34.76
15:53:37.749,90288360,35.01
15:53:37.749,90320368,33.46
15:53:37.783,90352404,37.79
15:53:37.821,90384432,36.38
15:53:37.858,90416452,35.23
15:53:37.892,90448480,35.88
15:53:37.926,90480500,37.43
15:53:37.962,90512528,40.52
15:53:37.997,90544544,36.65
15:53:38.034,90576568,34.23
15:53:38.034,90608576,37.65
15:53:38.068,90640596,41.50
15:53:38.106,90672620,38.23
15:53:38.141,90704648,38.22
15:53:38.178,90736664,38.33
15:53:38.212,90768688,37.52
15:53:38.250,90800720,39.79
15:53:38.286,90832744,37.95
15:53:38.286,90864768,36.06
15:53:38.321,90896808,37.41
15:53:38.354,90928824,33.83
15:53:38.388,90960844,37.79
15:53:38.425,90992876,34.80
15:53:38.458,91024912,34.11
15:53:38.493,91056928,36.16
15:53:38.526,91088964,33.33
15:53:38.560,91120984,34.33
15:53:38.597,91153020,39.77
15:53:38.635,91185044,39.66
15:53:38.672,91217068,33.23
15:53:38.710,91249092,38.45
15:53:38.710,91281116,38.82
15:53:38.744,91313148,37.90
15:53:38.777,91345188,40.03
15:53:38.813,91377220,33.99
15:53:38.851,91409244,40.02
15:53:38.889,91441256,36.31
15:53:38.923,91473288,36.98
15:53:38.956,91505320,36.14
15:53:38.993,91537336,35.58
15:53:39.031,91569360,37.08
15:53:39.031,91601400,34.71
15:53:39.067,91633420,38.69
15:53:39.101,91665456,37.41
15:53:39.135,91697480,35.62
15:53:39.172,91729500,35.53
15:53:39.209,91761516,39.52
15:53:39.246,91793540,37.96
15:53:39.284,91825576,37.32
15:53:39.284,91857600,38.27
15:53:39.321,91889624,36.15
15:53:39.357,91921640,34.63
15:53:39.395,91953664,37.17
15:53:39.428,91985688,38.43
15:53:39.465,92017712,41.14
15:53:39.501,92049728,35.01
15:53:39.537,92081752,37.63
15:53:39.573,92113784,36.22
15:53:39.573,92145804,39.50
15:53:39.608,92177832,36.26
15:53:39.643,92209852,36.62
15:53:39.679,92241876,38.31
15:53:39.713,92273892,33.76
15:53:39.750,92305912,37.63
15:53:39.787,92337928,39.86
15:53:39.824,92369960,38.64
15:53:39.860,92401976,31.93
15:53:39.860,92434008,37.79
15:53:39.898,92466036,34.19
15:53:39.934,92498048,35.67
15:53:39.969,92530080,40.92
15:53:40.006,92562100,37.41
15:53:40.044,92594120,36.85
15:53:40.081,92626140,38.10
15:53:40.117,92658172,40.33
15:53:40.156,92690200,37.39
15:53:40.156,92722236,38.46
15:53:40.193,92754268,39.17
15:53:40.227,92786284,33.71
15:53:40.264,92818312,38.10
15:53:40.300,92850332,41.45
15:53:40.334,92882360,41.79
15:53:40.369,92914380,36.37
15:53:40.406,92946400,39.38
15:53:40.406,92978420,36.18
15:53:40.439,93010448,39.75
15:53:40.477,93042472,35.31
15:53:40.513,93074496,40.73
15:53:40.549,93106532,37.98
15:53:40.587,93138552,36.25
15:53:40.622,93170576,37.56
15:53:40.656,93202600,40.13
15:53:40.693,93234624,37.19
15:53:40.693,93266636,31.91
15:53:40.728,93298652,34.24
15:53:40.765,93330660,37.85
15:53:40.800,93362692,35.35
15:53:40.834,93394712,37.08
15:53:40.870,93426740,35.46
15:53:40.905,93458760,36.42
15:53:40.942,93490784,34.94
15:53:40.977,93522804,38.64
15:53:41.013,93554828,40.08
15:53:41.050,93586864,36.09
15:53:41.050,93618888,39.53
15:53:41.087,93650912,38.03
15:53:41.124,93682932,34.04
15:53:41.157,93714948,39.22
15:53:41.193,93746972,34.08
15:53:41.227,93779000,36.77
15:53:41.263,93811020,36.92
15:53:41.301,93843064,32.02
15:53:41.336,93875076,37.41
15:53:41.336,93907096,35.36
15:53:41.371,93939132,39.23
15:53:41.406,93971148,33.61
15:53:41.444,94003164,35.23
15:53:41.480,94035184,36.89
15:53:41.516,94067216,42.41
15:53:41.554,94099232,38.04
15:53:41.588,94131260,35.79
15:53:41.588,94163296,38.58
15:53:41.625,94195324,37.09
15:53:41.661,94227348,34.85
15:53:41.700,94259372,36.48
15:53:41.735,94291396,39.49
15:53:41.772,94323424,38.28
15:53:41.810,94355440,41.31
15:53:41.845,94387464,38.06
15:53:41.881,94419492,36.93
15:53:41.881,94451516,36.63
15:53:41.916,94483544,38.91
15:53:41.953,94515564,36.04
15:53:41.991,94547588,35.47
15:53:42.024,94579612,37.31
15:53:42.062,94611624,36.64
15:53:42.100,94643648,34.89
15:53:42.135,94675672,35.73
15:53:42.135,94707700,36.02
15:53:42.173,94739724,36.19
15:53:42.216,94771756,39.28
15:53:42.250,94803788,35.55
15:53:42.284,94835800,37.13
15:53:42.321,94867832,37.58
15:53:42.356,94899860,40.05
15:53:42.394,94931880,34.16
15:53:42.394,94963900,39.05
15:53:42.430,94995920,39.53
15:53:42.467,95027940,36.83
15:53:42.502,95059960,34.18
15:53:42.536,95091992,38.75
15:53:42.572,95124028,34.62
15:53:42.609,95156056,36.99
15:53:42.645,95188084,35.68
15:53:42.679,95220116,41.37
15:53:42.679,95252132,35.87
15:53:42.713,95284164,34.79
15:53:42.750,95316192,35.53
15:53:42.788,95348212,34.95
15:53:42.825,95380244,38.30
15:53:42.860,95412272,33.91
15:53:42.896,95444300,37.57
15:53:42.931,95476340,37.39
15:53:42.965,95508372,35.92
15:53:43.003,95540400,37.61
15:53:43.003,95572428,37.87
15:53:43.038,95604452,37.78
15:53:43.075,95636488,36.07
15:53:43.109,95668500,41.35
15:53:43.142,95700520,38.66
15:53:43.180,95732548,39.92
15:53:43.217,95764576,37.57
15:53:43.250,95796604,36.02
15:53:43.288,95828628,37.94
15:53:43.288,95860652,33.74
15:53:43.322,95892668,39.96
15:53:43.359,95924688,36.35
15:53:43.393,95956716,41.85
15:53:43.427,95988744,37.46
15:53:43.462,96020772,39.57
15:53:43.501,96052800,35.91
15:53:43.536,96084824,35.03
15:53:43.573,96116832,37.92
15:53:43.608,96148860,35.21
15:53:43.645,96180864,37.16
15:53:43.645,96212876,34.72
15:53:43.682,96244904,39.79
15:53:43.716,96276944,36.61
15:53:43.753,96308964,34.85
15:53:43.788,96341000,40.38
15:53:43.826,96373012,33.71
15:53:43.863,96405040,38.16
15:53:43.900,96437064,35.95
15:53:43.900,96469084,38.12
15:53:43.937,96501120,35.88
15:53:43.975,96533144,34.04
15:53:44.010,96565172,37.60
15:53:44.048,96597188,37.84
15:53:44.083,96629212,36.08
15:53:44.119,96661232,35.84
15:53:44.157,96693260,36.79
15:53:44.157,96725296,37.53
15:53:44.191,96757324,36.83
15:53:44.224,96789352,40.60
15:53:44.261,96821364,36.78
15:53:44.298,96853404,38.37
15:53:44.336,96885428,36.77
15:53:44.370,96917452,36.87
15:53:44.406,96949476,39.09
15:53:44.440,96981500,38.37
15:53:44.475,97013524,44.02
15:53:44.511,97045548,35.18
15:53:44.511,97077576,41.63
15:53:44.544,97109600,35.47
15:53:44.578,97141620,40.27
15:53:44.613,97173644,35.74
15:53:44.649,97205672,35.41
15:53:44.685,97237696,37.88
15:53:44.722,97269728,37.68
15:53:44.756,97301760,38.94
15:53:44.793,97333784,34.73
15:53:44.826,97365808,41.26
15:53:44.863,97397820,35.17
15:53:44.863,97429864,36.84
15:53:44.901,97461896,37.87
15:53:44.937,97493932,41.14
15:53:44.973,97525952,37.69
15:53:45.009,97557988,40.45
15:53:45.044,97590004,37.00
15:53:45.080,97622044,41.66
15:53:45.117,97654060,35.54
15:53:45.117,97686092,36.68
15:53:45.153,97718128,40.08
15:53:45.190,97750136,32.09
15:53:45.223,97782168,40.59
15:53:45.257,97814200,41.37
15:53:45.294,97846220,41.63
15:53:45.329,97878236,39.51
15:53:45.362,97910268,40.87
15:53:45.400,97942288,40.12
15:53:45.437,97974308,39.79
15:53:45.437,98006328,40.33
15:53:45.473,98038352,34.12
15:53:45.511,98070372,34.03
15:53:45.545,98102388,33.64
15:53:45.580,98134432,31.15
15:53:45.613,98166460,41.88
15:53:45.649,98198484,39.36
15:53:45.684,98230508,34.70
15:53:45.722,98262532,41.96
15:53:45.760,98294560,42.07
15:53:45.760,98326580,36.93
15:53:45.798,98358600,36.14
15:53:45.835,98390628,36.26
15:53:45.873,98422640,37.22
15:53:45.907,98454652,34.83
15:53:45.941,98486684,35.36
15:53:45.974,98518716,38.35
15:53:46.009,98550724,39.90
15:53:46.045,98582752,38.98
15:53:46.045,98614784,41.14
15:53:46.080,98646792,34.92
15:53:46.117,98678824,37.72
15:53:46.151,98710860,33.46
15:53:46.184,98742884,35.82
15:53:46.217,98774912,32.99
15:53:46.250,98806936,38.55
15:53:46.287,98838980,39.71
15:53:46.322,98871004,38.34
15:53:46.360,98903024,35.37
15:53:46.394,98935052,40.76
15:53:46.428,98967080,37.88
15:53:46.462,98999104,39.80
15:53:46.497,99031124,34.99
15:53:46.497,99063160,36.22
15:53:46.534,99095180,36.79
15:53:46.570,99127208,37.15
15:53:46.605,99159220,34.70
15:53:46.638,99191232,36.37
15:53:46.674,99223252,36.54
15:53:46.708,99255280,39.58
15:53:46.745,99287312,39.64
15:53:46.786,99319344,39.80
15:53:46.786,99351372,36.83
15:53:46.819,99383392,39.75
15:53:46.853,99415432,35.83
15:53:46.891,99447456,36.46
15:53:46.929,99479476,38.89
15:53:46.967,99511508,36.55
15:53:47.003,99543548,38.49
15:53:47.041,99575568,36.98
15:53:47.041,99607608,38.74
15:53:47.076,99639628,38.69
15:53:47.113,99671668,38.96
15:53:47.151,99703692,38.32
15:53:47.185,99735716,37.44
15:53:47.223,99767744,39.29
15:53:47.259,99799772,39.96
15:53:47.295,99831800,36.46
15:53:47.295,99863840,41.18
15:53:47.332,99895868,36.86
15:53:47.367,99927892,32.59
15:53:47.404,99959912,39.82
15:53:47.438,99991948,36.10
15:53:47.471,100023972,40.43
15:53:47.508,100056012,37.09
15:53:47.542,100088056,40.34
15:53:47.579,100119120,38.69
15:53:47.616,100151176,41.44
15:53:47.616,100183224,42.01
15:53:47.651,100215260,27.77
15:53:47.684,100247312,23.43
15:53:47.723,100279336,30.54
15:53:47.757,100311384,35.03
15:53:47.795,100343432,43.44
15:53:47.832,100375488,44.12
15:53:47.870,100407536,42.33
15:53:47.907,100439588,49.13
15:53:47.907,100471632,28.21
15:53:47.943,100503692,31.42
15:53:47.978,100535724,26.61
15:53:48.014,100567776,28.29
15:53:48.050,100599828,22.48
15:53:48.088,100631860,30.20
15:53:48.124,100663920,45.57
15:53:48.159,100695972,63.68
15:53:48.159,100728028,50.05
15:53:48.196,100760080,47.42
15:53:48.229,100792104,45.00
15:53:48.267,100824152,39.59
15:53:48.305,100855220,16.28
15:53:48.338,100887260,20.69
15:53:48.374,100919304,22.58
15:53:48.410,100951352,28.95
15:53:48.443,100983412,39.21
15:53:48.480,101015460,54.67
15:53:48.480,101047520,55.78
15:53:48.517,101079576,49.27
15:53:48.552,101111612,44.30
15:53:48.586,101143648,47.94
15:53:48.620,101175704,28.59
15:53:48.658,101207748,46.05
15:53:48.692,101239776,36.07
15:53:48.727,101271824,21.51
15:53:48.763,101303880,30.12
15:53:48.801,101335920,17.81
